empresa;local_id;local_nombre;local_region;local_comuna;local_direccion;local_rpm;local_convenio;laboratorio;fecha_emision;fecha_muestreo;tipo_muestreo;tipo_monitoreo;aceites_grasas;ph;dbo5;dqo;fosforo;nitrogeno_amoniacal;poder_espumogeno;solidos_sedimentables;solidos_suspendidos_totales;volumen_de_descarga_diaria;volumen_de_descarga_mensual;aluminio;arsenico;boro;cadmio;cianuro;zinc;cobre;cromo_total;cromo_hexavalente;hidrocarburos_totales;MANGANESO  (MG/L);mercurio;niquel;plomo;sulfatos;sulfuros;TEMPERATURA    (C°)
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;BIODIVERSA;;2025-06-11 00:00:00;RESUMEN;CONTROL DIRECTO;9.17;;678.0;;21.88;39.05;6.0;1;131.67;;0.0;;;;;;;;;;;;;;;;2.14;
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;BIODIVERSA;;2025-06-10 00:00:00;RESUMEN;CONTROL DIRECTO;8.36;;373.0;;8.65;32.1;2.0;2.5;221.28;;0.0;;;;;;;;;;;;;;;;5.01;
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;BIODIVERSA;;2025-06-05 00:00:00;RESUMEN;CONTROL DIRECTO;7.24;;283.0;;8.06;30.0;3.0;1;41.0;;0.0;;;;;;;;;;;;;;;;4.74;
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;BIODIVERSA;;2025-06-13 00:00:00;RESUMEN;CONTROL DIRECTO;11.46;;340.0;;11.69;0.28;2.0;2;135.21;;0.0;;;;;;;;;;;;;;;;2.02;
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;BIODIVERSA;;2025-06-10 00:00:00;RESUMEN;CONTROL DIRECTO;6.53;;419.0;;10.04;99.5;2.0;2;186.21;;0.0;;;;;;;;;;;;;;;;3.49;
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;CESMEC;;2025-08-04 00:00:00;RESUMEN;AUTOCONTROL;15.5;7.14;518.0;;9.0;5.0;5.0;0.5;49.0;18.72;561.5999999999999;;;;;;;;;;;;;;;;;22.41
RENDIC;24;CHACABUCO;III - Atacama;Copiapó;Los Carreras  586;0.0;SIN CONVENIO;CESMEC;;2025-08-05 00:00:00;RESUMEN;AUTOCONTROL;42.8;7.14;365.0;;2.5;5.0;3.0;1.5;74.7;;0.0;;;;;;;;;;;;;;;;;18.04
RENDIC;105;IQUIQUE CENTRO;I - Tarapacá;Iquique;Tarapaca 579;4051.0;TERMINADO;CESMEC;;2025-08-05 00:00:00;RESUMEN;AUTOCONTROL;31.2;6.67;112.0;;2.5;8.17;5.0;0.8;141.3;13.536;406.08;;;;;;;;;;;;;;;;;23.63
RENDIC;25;EL PALOMAR;III - Atacama;Copiapó;Av. Palomar 1525;3868.0;TERMINADO;CESMEC;;2025-08-04 00:00:00;RESUMEN;AUTOCONTROL;24.0;7.6;117.0;;4.4;13.28;2.0;1.5;58.7;;0.0;;;;;;;;;;;;;;;;;19.2
RENDIC;555;GRANEROS;VI - O'Higgins;Graneros;Obispo Rafael Lira 042;4574.0;SIN CONVENIO;CESMEC;;2025-08-07 00:00:00;RESUMEN;AUTOCONTROL;35.4;7.42;530.0;;4.7;12.75;2.0;10;370.0;24.48;734.4;;;;;;;;;;;;;;;;;14.74
MAYORISTA;3014;M10 SAN FERNANDO;VI - O'Higgins;San Fernando;Chillan 745;1298.0;TERMINADO;CESMEC;;2025-08-05 00:00:00;COMPLETO;AUTOCONTROL;9.7;7.29;105.0;;3.2;6.75;2.0;9;116.0;22.752;682.56;0.1818;0.002;0.1552;0.01;0.1;0.3579;0.1242;0.05;0.05;10.0;0.0282;0.001;0.05;0.05;246.0;0.5;14.69
RENDIC;23;LOS CARRERAS;III - Atacama;Copiapó;Los Carrera 479;0.0;SIN CONVENIO;CESMEC;;2025-08-08 00:00:00;RESUMEN;AUTOCONTROL;38.5;6.89;622.0;;13.4;45.88;8.0;0.5;81.0;;0.0;;;;;;;;;;;;;;;;;22
RENDIC;674;BRASILIA;II - Antofagasta;Calama;Brasilia 2386;0.0;SIN CONVENIO;ANAM;;2025-05-29 00:00:00;RESUMEN;CONTROL DIRECTO;47.0;7.14;284.0;;2.28;10.22;6.0;2;136.0;3.71;111.3;;;;;;;;;;;;;;;;;18
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2025-08-18 00:00:00;RESUMEN;AUTOCONTROL;19.1;7.21;552.0;;24.9;89.98;12.0;0.5;96.0;;0.0;;;;;;;;;;;;;;;;;19.8
RENDIC;6;SINDEMPART;IV - Coquimbo;Coquimbo;El Sauce 981;0.0;SIN CONVENIO;BIODIVERSA;;2025-08-07 00:00:00;RESUMEN;CONTROL DIRECTO;10.9;8.0;327.0;;6.22;44.9;37.0;8;217.31;3.593;107.78999999999999;;;;;;;;;;;;;;;;;15.4
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;SURALIS;;2025-07-21 00:00:00;RESUMEN;CONTROL DIRECTO;28.0;7.15;249.0;;9.6;78.69;3.0;12;140.0;9;270.0;;;;;;;;;;;;;;;;;12
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;ANAM;;2025-07-22 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.4;262.0;;9.3;1.3;6.0;0.5;87.0;4;120.0;;;;;;;;;;;;;;;;;14.2
RENDIC;626;EL MILAGRO;IV - Coquimbo;La Serena;Santiago Del Apostol 4063;0.0;SIN CONVENIO;BIODIVERSA;;2025-03-12 00:00:00;RESUMEN;CONTROL DIRECTO;24.19;7.7;434.0;;13.78;137.2;21.7;2;209.09;25.344;760.32;;;;;;;;;;;;;;;;;20.7
RENDIC;626;EL MILAGRO;IV - Coquimbo;La Serena;Santiago Del Apostol 4063;0.0;SIN CONVENIO;CESMEC;;2025-06-02 00:00:00;RESUMEN;CONTROL DIRECTO;34.7;;412.0;;8.5;67.21;2.0;0.5;130.0;;0.0;;;;;;;;;;;;;;;;;5.6
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;CESMEC;;2025-08-06 00:00:00;RESUMEN;AUTOCONTROL;16.6;7.6;296.0;;10.1;52.57;5.0;0.5;131.0;;0.0;;;;;;;;;;;;;;;;;20.2
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;CESMEC;;2025-08-06 00:00:00;RESUMEN;AUTOCONTROL;5.7;;22.0;;0.7;5.0;2.0;0.5;11.2;10.87;326.09999999999997;;;;;;;;;;;;;;;;;23.19
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;CESMEC;;2025-08-21 00:00:00;RESUMEN;AUTOCONTROL;7.0;6.7;488.0;;19.1;42.47;4.0;1;69.0;;0.0;;;;;;;;;;;;;;;;;22
LOGISTICA;9051;CD NUEVO COQUIMBO;IV - Coquimbo;Coquimbo;PAN DE AZUCAR S/N;0.0;SIN CONVENIO;CESMEC;;2025-08-25 00:00:00;COMPLETO;AUTOCONTROL;11.4;7.8;16.0;;18.7;16.9;2.0;;10.4;;0.0;0.3529;0.002;0.2681;0.01;0.1;0.0984;0.05;;0.05;5.0;0.0358;0.001;0.05;0.0143;212.0;0.5;18.1
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;CESMEC;;2025-08-25 00:00:00;RESUMEN;AUTOCONTROL;89.7;7.55;38.0;;1.8;5.0;13.0;0.5;10.0;;0.0;;;;;;;;;;;;;;;;;21.31
RENDIC;9139;CD LO AGUIRRE;RM - Santiago;Pudahuel;CAMINO LO AGUIRRE SUR 537;3552.0;SIN CONVENIO;CESMEC;;2025-08-29 00:00:00;RESUMEN;AUTOCONTROL;22.6;7.32;177.0;;5.9;37.41;5.0;1.5;70.7;1.68;50.4;;;;;;;;;;10.0;;;;;;;16.14
RENDIC;23;LOS CARRERAS;III - Atacama;Copiapó;Los Carrera 479;0.0;SIN CONVENIO;CESMEC;;2025-07-21 00:00:00;RESUMEN;AUTOCONTROL;14.2;7.11;350.0;;13.2;52.19;2.0;3;97.0;0.35;10.5;;;;;;;;;;;;;;;;;19.44
RENDIC;905;VICENTE VALDES;RM - Santiago;La Florida;Vicuña Mackenna 7802;0.0;SIN CONVENIO;AGUAS ANDINAS;;2025-06-19 00:00:00;RESUMEN;CONTROL DIRECTO;38.0;7.46;801.0;;19.52;17.67;0.8;0.5;322.0;;0.0;;;;;;;;;;;;;;;;;18.9
RENDIC;5;LAS COMPAÑIAS;IV - Coquimbo;La Serena;Nicaragua 1571;2644.0;SIN CONVENIO;CESMEC;;2025-09-16 00:00:00;RESUMEN;AUTOCONTROL;4.0;7.73;151.0;;8.3;3.3;1.0;0.1;76.0;1.19;35.699999999999996;;;;;;;;;;;;;;;;;16.7
RENDIC;17;LOS ALAMOS;IV - Coquimbo;Coquimbo;Los Alamos 580;2643.0;TERMINADO;CESMEC;;2025-09-15 00:00:00;RESUMEN;AUTOCONTROL;15.0;7.98;206.0;;9.5;20.3;0.1;0.1;88.0;0.85;25.5;;;;;;;;;;;;;;;;;16.79
MAYORISTA;3197;ALVI PICARTE VALDIVIA;XIV - Los Ríos;Valdivia;Av. Ramon Picarte 2593;1961.0;CONVENIO;CESMEC;;2025-09-16 00:00:00;RESUMEN;AUTOCONTROL;16.0;7.0;279.0;;13.0;11.3;3.0;0.1;40.0;2.8;84.0;;;;;;;;;;;;;;;;;17.04
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;CESMEC;;2025-09-24 00:00:00;RESUMEN;AUTOCONTROL;2.0;7.65;69.0;;0.5;0.5;1.0;0.1;28.0;0.56;16.8;;;;;;;;;;;;;;;;;16.99
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;CESMEC;;2025-09-24 00:00:00;RESUMEN;AUTOCONTROL;38.0;8.08;825.0;;11.8;18.2;1.0;0.1;176.0;0.91;27.3;;;;;;;;;;;;;;;;;18.44
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;CESMEC;;2025-09-24 00:00:00;RESUMEN;AUTOCONTROL;4.0;7.11;49.0;;1.3;0.5;1.0;0.1;76.0;2;60.0;;;;;;;;;;;;;;;;;14.3
RENDIC;25;EL PALOMAR;III - Atacama;Copiapó;Av. Palomar 1525;3868.0;TERMINADO;CESMEC;;2025-09-23 00:00:00;RESUMEN;AUTOCONTROL;9.0;8.04;48.0;;4.5;15.3;1.0;0.1;40.0;3.1;93.0;;;;;;;;;;;;;;;;;18.14
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2025-09-23 00:00:00;RESUMEN;AUTOCONTROL;12.0;8.1;306.0;;8.5;7.3;1.0;0.2;64.0;;0.0;;;;;;;;;;;;;;;;;18.4
RENDIC;963;FLORIDA;IV - Coquimbo;La Serena;Avenida Las Parcelas ULS PC 304-A;0.0;SIN CONVENIO;BIODIVERSA;;2025-09-09 00:00:00;RESUMEN;CONTROL DIRECTO;17.62;7.2;486.0;;38.2;113.0;2.0;12;705.88;6.029;180.87;;;;;;;;;;;;;;;;;13.2
RENDIC;46;CALAMA I;II - Antofagasta;Calama;Granaderos 3180;3035.0;SIN CONVENIO;CESMEC;;2025-09-23 00:00:00;RESUMEN;AUTOCONTROL;7.0;7.78;909.0;;11.3;1.3;5.0;0.1;532.0;;0.0;;;;;;;;;;;;;;;;;21.38
RENDIC;9139;CD LO AGUIRRE;RM - Santiago;Pudahuel;CAMINO LO AGUIRRE SUR 537;3552.0;SIN CONVENIO;CESMEC;;2025-09-24 00:00:00;COMPLETO;AUTOCONTROL;12.0;6.58;122.0;;7.3;75.5;1.0;2;76.0;1.63;48.9;;;;;;;;;;10.0;;;;;;;19.49
RENDIC;780;VICTORIA;X - Los Lagos;Osorno;Victoria 367 Rahue Bajo;1362.0;SIN CONVENIO;CESMEC;;2025-09-23 00:00:00;RESUMEN;AUTOCONTROL;6.0;7.26;26.0;;5.2;2.9;3.0;0.5;40.0;2;60.0;;;;;;;;;;;;;;;;;11.78
RENDIC;111;CALAMA II;II - Antofagasta;Calama;Aconcagua 2588;2966.0;SIN CONVENIO;CESMEC;;2025-09-24 00:00:00;COMPLETO;AUTOCONTROL;43.0;7.89;43.0;;7.0;15.0;1.0;0.1;136.0;1.08;32.400000000000006;0.08;0.007;3.144;2e-05;0.02;0.0471;0.0887;0.1331;0.01;2.0;0.1;0.0002;0.05;0.03;109.0;;20.74
RENDIC;458;ESPAÑA AUSTRAL;XII - Magallanes;Punta Arenas;Av. España 01375;1306.0;SIN CONVENIO;CESMEC;;2025-09-26 00:00:00;RESUMEN;AUTOCONTROL;2.0;7.14;259.0;;10.6;7.1;2.0;0.5;58.0;1.22;36.6;;;;;;;;;;;;;;;;;9.5
RENDIC;461;ZENTENO AUSTRAL;XII - Magallanes;Punta Arenas;Capitan Guillermo 05;3736.0;SIN CONVENIO;CESMEC;;2025-09-29 00:00:00;RESUMEN;AUTOCONTROL;9.0;7.0;272.0;;8.4;13.88;11.0;0.5;118.0;0.59;17.7;;;;;;;;;;;;;;;;;12.2
RENDIC;463;BORIES AUSTRAL;XII - Magallanes;Punta Arenas;Gobernador Bories 647;3739.0;SIN CONVENIO;CESMEC;;2025-09-26 00:00:00;RESUMEN;AUTOCONTROL;6.0;6.51;429.0;;11.3;9.98;2.0;0.5;64.0;0.14;4.2;;;;;;;;;;;;;;;;;10.2
RENDIC;465;PUERTO NATALES;XII - Magallanes;Puerto Natales;Bulnes 742;1133.0;SIN CONVENIO;CESMEC;;2025-09-28 00:00:00;RESUMEN;AUTOCONTROL;;;;;;;;;;4.39;131.7;;;;;;;;;;;;;;;;;
RENDIC;105;IQUIQUE CENTRO;I - Tarapacá;Iquique;Tarapaca 579;4051.0;TERMINADO;CESMEC;;2025-09-24 00:00:00;RESUMEN;AUTOCONTROL;11.0;6.78;225.0;;7.2;30.6;1.0;0.3;84.0;5.92;177.6;;;;;;;;;;;;;;;;;23.54
LOGISTICA;9051;CD NUEVO COQUIMBO;IV - Coquimbo;Coquimbo;PAN DE AZUCAR S/N;0.0;SIN CONVENIO;CESMEC;;2025-09-29 00:00:00;COMPLETO;AUTOCONTROL;2.0;7.6;24.0;;2.5;12.6;2.0;;17.0;;0.0;0.1;0.002;0.3067;0.01;0.1;0.086;0.05;;0.05;5.0;0.0358;0.001;0.05;0.01;193.0;0.5;17.1
RENDIC;771;MIRASOL;X - Los Lagos;Puerto Montt;Av. La Cruz 2006;3723.0;SIN CONVENIO;CESMEC;;2025-09-30 00:00:00;RESUMEN;AUTOCONTROL;22.0;6.8;61.0;;8.7;18.1;3.0;17;116.0;5;150.0;;;;;;;;;;;;;;;;;14.06
RENDIC;576;CASTRO I;X - Los Lagos;Castro;O'Higgins 711;3875.0;SIN CONVENIO;CESMEC;;2025-09-30 00:00:00;RESUMEN;AUTOCONTROL;6.0;7.39;261.0;;14.8;35.0;5.0;1;64.0;7.935;238.04999999999998;;;;;;;;;;;;;;;;;11.46
RENDIC;344;CURICO ALAMEDA;VII - Maule;Curicó;Estado 43;4530.0;SIN CONVENIO;CESMEC;;2025-09-25 00:00:00;COMPLETO;AUTOCONTROL;6.0;7.49;22.0;;1.5;1.4;1.0;0.3;28.0;8;240.0;0.23;0.003;0.04;0.0003;0.02;0.183;0.079;0.0029;0.01;2.0;0.1;0.0002;0.05;0.03;112.0;;20.25
RENDIC;459;ALLENDE AUSTRAL;XII - Magallanes;Punta Arenas;Salvador Allende 0399;3735.0;SIN CONVENIO;CESMEC;;2025-09-30 00:00:00;RESUMEN;AUTOCONTROL;8.0;6.69;186.0;;6.0;6.2;6.0;0.5;86.0;1.42;42.599999999999994;;;;;;;;;;;;;;;;;16.2
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;CESMEC;;2025-09-25 00:00:00;RESUMEN;AUTOCONTROL;114.0;7.3;798.0;;17.0;19.0;1.0;0.1;1668.0;7;210.0;;;;;;;;;;;;;;;;;14.25
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;CESMEC;;2025-09-27 00:00:00;RESUMEN;AUTOCONTROL;2.0;6.65;53.0;;7.7;5.9;1.0;0.1;13.0;8.35;250.5;;;;;;;;;;;;;;;;;22.25
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;CESMEC;;2025-09-29 00:00:00;RESUMEN;AUTOCONTROL;21.0;6.93;309.0;;10.7;28.4;3.0;1.3;84.0;8.52;255.6;;;;;;;;;;;;;;;;;23.03
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;CESMEC;;2025-09-30 00:00:00;RESUMEN;AUTOCONTROL;16.0;6.68;348.0;;14.3;28.4;5.0;7;156.0;9.58;287.4;;;;;;;;;;;;;;;;;24.24
RENDIC;5;LAS COMPAÑIAS;IV - Coquimbo;La Serena;Nicaragua 1571;2644.0;SIN CONVENIO;CESMEC;;2025-08-07 00:00:00;RESUMEN;CONTROL DIRECTO;6.66;7.9;98.0;;5.21;22.4;2.0;1;48.0;4.572;137.16;;;;;;;;;;;;;;;;;16.9
RENDIC;3014;M10 SAN FERNANDO;VI - O'Higgins;San Fernando;Chillan 745;1298.0;TERMINADO;CESMEC;;2025-09-29 00:00:00;RESUMEN;AUTOCONTROL;14.0;6.68;300.0;;12.3;17.4;1.0;1.4;112.0;3;90.0;;;;;;;;;;;;;;;;;16.25
RENDIC;34;LA CHIMBA;II - Antofagasta;Antofagasta;Pedro Aguirre Cerda 8700;0.0;SIN CONVENIO;CESMEC;;2025-09-29 00:00:00;RESUMEN;AUTOCONTROL;43.0;7.5;719.0;;6.5;5.8;1.0;1.5;160.0;0.73;21.9;;;;;;;;;;;;;;;;;20.89
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;ANAM;;2025-09-11 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;6.74;146.0;;5.2;21.03;3.0;4.5;50.0;5.832;174.96;;;;;;;;;;;;;;;;;13.7
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;ANAM;;2025-09-09 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;8.49;91.0;;5.0;16.13;2.0;1;48.0;1.296;38.88;;;;;;;;;;;;;;;;;12
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;CESMEC;;2025-10-06 00:00:00;COMPLETO;AUTOCONTROL;2.0;6.59;478.0;;8.8;10.8;3.0;0.2;112.0;8;240.0;0.253;0.003;0.164;0.0008;0.02;6.471;0.0576;0.023;0.01;2.0;0.1;0.0002;0.05;0.03;107.0;0.01;10.37
RENDIC;442;COYHAIQUE;XI - Aysén;Coyhaique;Lautaro 331;1320.0;SIN CONVENIO;AGUAS PATAGONIA;;2025-09-29 00:00:00;RESUMEN;CONTROL DIRECTO;21.0;7.92;836.0;;24.28;40.0;4.0;4;130.0;5.1;153.0;;;;;;;;;;;;;;;;;10.2
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;BIODIVERSA;;2025-09-03 00:00:00;RESUMEN;CONTROL DIRECTO;6.65;;161.0;;3.7;3.9;19.0;1;44.6;;0.0;;;;;;;;;;;;;;;;;
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;BIODIVERSA;;2025-09-04 00:00:00;RESUMEN;CONTROL DIRECTO;39.5;;237.0;;9.1;45.6;74.3;1;240.0;;0.0;;;;;;;;;;;;;;;;;
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;BIODIVERSA;;2025-10-07 00:00:00;COMPLETO;AUTOCONTROL;2.0;6.58;169.0;;14.5;15.3;1.0;0.5;50.0;18;540.0;0.166;0.003;0.238;2e-05;0.02;0.5249;0.194;0.003;0.01;2.0;0.1;0.0002;0.05;0.03;132.0;0.01;10.76
RENDIC;33;COVIEFI;II - Antofagasta;Antofagasta;Av. Argentina 1910;0.0;SIN CONVENIO;ANAM;;2025-08-28 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.93;39.0;;4.54;34.06;0.8;56;35.0;2.984;89.52;;;;;;;;;;;;;;;19.0;0.03;24.9
RENDIC;442;COYHAIQUE;XI - Aysén;Coyhaique;Lautaro 331;1320.0;SIN CONVENIO;AGUAS PATAGONIA;;2025-09-11 00:00:00;COMPLETO;AUTOCONTROL;1.3;7.81;227.0;;13.2;0.57;2.0;1;137.0;0.143;4.29;0.586;0.001;0.073;0.002;0.02;0.179;0.043;0.005;0.005;1.0;0.119;0.0005;0.01;0.02;5.0;0.21;11.9
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2025-10-21 00:00:00;RESUMEN;AUTOCONTROL;30.0;8.2;233.0;;11.2;23.9;1.0;1.5;144.0;;0.0;;;;;;;;;;;;;;;;;19.6
RENDIC;25;EL PALOMAR;III - Atacama;Copiapó;Av. Palomar 1525;3868.0;TERMINADO;CESMEC;;2025-10-22 00:00:00;RESUMEN;AUTOCONTROL;21.0;7.55;139.0;;8.2;33.8;1.0;0.2;40.0;30.96;928.8000000000001;;;;;;;;;;;;;;;;;18.7
RENDIC;24;CHACABUCO;III - Atacama;Copiapó;Los Carreras  586;0.0;SIN CONVENIO;CESMEC;;2025-10-22 00:00:00;RESUMEN;AUTOCONTROL;142.0;7.4;242.0;;3.2;12.8;1.0;1;72.0;;0.0;;;;;;;;;;;;;;;;;22.1
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;CESMEC;;2025-10-22 00:00:00;RESUMEN;AUTOCONTROL;15.0;6.94;302.0;;22.2;70.7;3.0;0.1;44.0;;0.0;;;;;;;;;;;;;;;;;24.28
RENDIC;34;LA CHIMBA;II - Antofagasta;Antofagasta;Pedro Aguirre Cerda 8700;0.0;SIN CONVENIO;CESMEC;;2025-10-23 00:00:00;RESUMEN;AUTOCONTROL;22.0;7.71;123.0;;6.5;25.6;1.0;0.5;36.0;1.16;34.8;;;;;;;;;;;;;;;;;21.61
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;CESMEC;;2025-10-24 00:00:00;RESUMEN;AUTOCONTROL;2.0;7.91;20.0;;3.1;4.3;1.0;0.3;8.0;1.13;33.9;;;;;;;;;;;;;;;;;22.14
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;CESMEC;;2025-10-21 00:00:00;RESUMEN;AUTOCONTROL;9.0;7.9;461.0;;12.0;16.4;3.0;0.1;56.0;;0.0;;;;;;;;;;;;;;;;;18.4
MAYORISTA;3143;M10 TEMUCO IV;IX - Araucanía;Temuco;Francisco Salazar 01650;4422.0;CONVENIO;CESMEC;;2025-10-23 00:00:00;RESUMEN;AUTOCONTROL;4.0;7.24;25.0;;1.7;6.1;1.0;17;4.0;3;90.0;;;;;;;;;;;;;;;;;14.85
MAYORISTA;3022;M10 TEMUCO II;IX - Araucanía;Temuco;Pedro De Valdivia 2285;3721.0;CONVENIO;CESMEC;;2025-10-23 00:00:00;RESUMEN;AUTOCONTROL;4.0;7.3;310.0;;8.7;27.3;10.0;35;84.0;;0.0;;;;;;;;;;;;;;;;;14.9
RENDIC;9139;CD LO AGUIRRE;RM - Santiago;Pudahuel;CAMINO LO AGUIRRE SUR 537;3552.0;SIN CONVENIO;CESMEC;;2025-10-27 00:00:00;RESUMEN;AUTOCONTROL;8.1;7.58;84.0;;3.5;24.88;2.0;0.5;44.0;0.68;20.400000000000002;;;;;;;;;;10.0;;;;;;;21.07
RENDIC;28;PARQUE;II - Antofagasta;Antofagasta;Av. Jose Miguel Carrera 1527;0.0;SIN CONVENIO;CESMEC;;2025-08-27 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.51;23.0;;;3.6;0.8;0.2;25.0;4.073;122.19000000000001;;;;;;;;;;;;;;;2726.0;;21.6
RENDIC;6;SINDEMPART;IV - Coquimbo;Coquimbo;El Sauce 981;0.0;SIN CONVENIO;CESMEC;;2025-10-15 00:00:00;RESUMEN;AUTOCONTROL;2.0;8.78;1110.0;;9.8;6.8;5.0;0.1;140.0;0.88;26.4;;;;;;;;;;;;;;;;;17.06
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;CESMEC;;2025-10-23 00:00:00;RESUMEN;AUTOCONTROL;8.0;7.18;238.0;;8.4;17.6;1.0;0.1;40.0;0.77;23.1;;;;;;;;;;;;;;;;;23.92
RENDIC;23;LOS CARRERAS;III - Atacama;Copiapó;Los Carrera 479;0.0;SIN CONVENIO;CESMEC;;2025-10-23 00:00:00;RESUMEN;AUTOCONTROL;9.0;7.7;439.0;;14.4;56.8;3.0;0.1;60.0;;0.0;;;;;;;;;;;;;;;;;22.8
LOGISTICA;9051;CD NUEVO COQUIMBO;IV - Coquimbo;Coquimbo;PAN DE AZUCAR S/N;0.0;SIN CONVENIO;CESMEC;;2025-10-28 00:00:00;COMPLETO;AUTOCONTROL;2.3;7.7;10.0;;1.2;;2.0;;10.0;;0.0;0.1;0.002;0.1863;0.01;0.1;0.05;0.05;;0.05;5.0;0.0159;0.001;0.05;0.01;193.0;0.5;22.3
RENDIC;477;CURAUMA;V - Valparaiso;Valparaíso;Obispo Valdes 1170;2721.0;SIN CONVENIO;CESMEC;;2025-11-03 00:00:00;RESUMEN;AUTOCONTROL;82.7;7.53;481.0;;8.5;30.61;2.0;3;235.7;1.08;32.400000000000006;;;;;;;;;;;;;;;;;20.46
MAYORISTA;3503;S10 PORTALES;RM - Santiago;San Bernardo;Av. Portales Oriente 1701;0.0;SIN CONVENIO;AGUAS ANDINAS;;2025-07-23 00:00:00;RESUMEN;CONTROL DIRECTO;25.0;8.85;150.0;;5.14;34.44;0.8;1;140.0;;0.0;;;;;;;;;;;;;;;;;21.6
RENDIC;465;PUERTO NATALES;XII - Magallanes;Puerto Natales;Bulnes 742;1133.0;SIN CONVENIO;CESMEC;;2025-10-24 00:00:00;RESUMEN;AUTOCONTROL;4.0;7.39;121.0;;3.4;4.77;9.0;0.5;34.0;1.35;40.5;;;;;;;;;;;;;;;;;11.5
RENDIC;3014;M10 SAN FERNANDO;VI - O'Higgins;San Fernando;Chillan 745;1298.0;TERMINADO;CESMEC;;2025-10-02 00:00:00;RESUMEN;AUTOCONTROL;16.0;7.46;290.0;;15.0;33.1;1.0;1;148.0;0.81;24.3;;;;;;;;;;;;;;;;;16.67
ALVI;3197;ALVI PICARTE VALDIVIA;XIV - Los Ríos;Valdivia;Av. Ramon Picarte 2593;1961.0;CONVENIO;ANAM;;2025-10-22 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;8.74;249.0;;9.0;76.63;2.0;1.2;79.0;0.088;2.6399999999999997;;;;;;;;;;;;;;;;;10.3
